speaker,utterance_id,processed_pcm_sha256,reference_sha256,hypothesis_sha256,reference_words,hypothesis_words,hits,substitutions,deletions,insertions,errors,wer
YBAA,arctic_a0156,ab76919306eb80df1421a423e6c7d2281d783137af7ae4e7ac9a04a02990f56f,eb6e44573c3c9b460a8e8c8a473191ddcab90931ebd907ef5ac5a3c0b668c2bf,9dd010782c14fc72a58e8b7faeda036a33e2d1dcc30061c93bfe42b7fd3cffcb,10,10,10,0,0,0,0,0.0
YBAA,arctic_a0157,f03b2531ab97144ad0c7fb1fbbcb30c9c71370503342bc210e5fcc9281ecfe1f,407dbbaa9c8a082aa747bd564ad1dd49467b8b7e26aa8d43704ca19daaff3cb7,470156f8071030c5e1ddb19065e6e23a0b70ce856a59df0a27c9620ddc7fd7e2,10,10,8,2,0,0,2,0.2
YBAA,arctic_a0158,420a6f8bfee1a554d41fe99f2ee87a8e3cb6990c7d3eba059602887b15a2e8f4,4fdc0031d3be0533ab0e68fd2f353f1833bbb4c25224d807c16778af1bef627f,35edb1d30f1a74488ee0a4b45486cd10d8715680486270ee9a29f024be31499c,4,4,4,0,0,0,0,0.0
YBAA,arctic_a0159,67bc00abb4130c9a66a3a62158d431100f4bba910f1001f4845dd7368a96bc72,412392c5e8304b3b92023c45bffa3984abff701b5f3b38217e2244533d674f57,6e63dce52669c0104bb4dd4c873e8688f8474b2a3b4af24e422dcc27b2f0b81c,13,13,13,0,0,0,0,0.0
YBAA,arctic_a0160,fbd5261332ba1ca360fdb7eb03c769c178fcc97a03aaf4838b0d75b29426fe94,717b9a6ea1b24aff29e5e96cbf9a81bf33fbcc989b64623a0aa9578de1506293,b7c65a9958273477d5560a2e6c21da18770af958183d92dddf949849b2c2e110,11,11,10,1,0,0,1,0.090909090909
YBAA,arctic_a0161,71678afa5f44049149c28dfeabd6b62690d95140a255eb0459f455d99368c895,f059acd37e86febb2a0b37ef55a080c8fbf876ffc665d23fa447f7a3bc87e555,b878a2e548c0ec8a38bc76a84eb21288f4b35cb29fac47b6b7463b2251650a00,12,12,10,2,0,0,2,0.166666666667
YBAA,arctic_a0162,4cd8c4f729d46390e197734af8bd0e4936e2b9350f5e54c5b715ec57a0841f50,e2ee7231c23b78feb014569a8e641fd8b272ffc90aa7087d98a664f75163f2d5,19fa57b96fd95018030c1ca952f3ca187777cd444da36947d74eb782bf7dd5b2,7,7,5,2,0,0,2,0.285714285714
YBAA,arctic_a0163,572dc4f97ec07dfcb8029d666018900871e562e924ba6111db67ac4056a2ea05,e3041a9e9b6fd98b752f5ce79463babc7bfe260d0141d4a2202cd737889c3f4b,bc06af98d8e8e32a1250e666b957542a69e7d00f5a9ed8ca0ad51a1871294f4a,6,6,5,1,0,0,1,0.166666666667
YBAA,arctic_a0164,0e88d091a7f7259f247872ad50df6ff3b15a4f8002923ecd935fa43209daecdf,9643d23254c018de1c8471c634562070d0647870bc748072c041eee8e4799605,c84ab2dd75893c0c5967207a4f019650b2824e53d88555ec0cdcfd1a23d7ea28,11,11,10,1,0,0,1,0.090909090909
YBAA,arctic_a0165,3fc12b2e2e7a3acb1cd0d733870f94f13b88ad1f17c8aa2aefede404b32c4ddd,914d8b3dcfbd2991fc25f2813aa1083f14811a3573da9f34be40722269dbd186,0eddbb21597cd5473bbfff048fbc1897e9f61994e2fd7a114460206f2893890d,8,8,8,0,0,0,0,0.0
YBAA,arctic_a0166,e9e8eaf4bdc0d0559e987418379fb11a918da80cb06903adcb858ffe19a2cae7,670625b3acd90d8e0d62689612a11769a3c723c239749f7ac16038bad8a0b0d1,09270eeb74c86a83e2bb5352a03525c8e804101ba3eb75a9539954c5a78a4272,12,12,11,1,0,0,1,0.083333333333
YBAA,arctic_a0167,8250a938ce2c095b7db507229b8a791523f8f5020fc814b3f9731e15ae11b1d5,3b101c52b363fb1c5753c23f141497a263e76d1fae2c499aa4b5ace9c36873a1,fded8c4d906dfe8cb397574748a42b1d3b8707d98d1106f36e619fd6d9ac5535,8,8,8,0,0,0,0,0.0
YBAA,arctic_a0168,e718d3c0874649e44367e7d3cf11e74288dfdde4b3c3383314342721d881d9a1,7777ee1c9337e516f4723bd8ac7b4ab4d2e0d2bc1ce17aa0a0b77cbc22a00ca7,bbe9428ef53c05310a2a0fa547e52bfe768ea30bb3c34ee7bc0ed5907ee01596,12,12,12,0,0,0,0,0.0
YBAA,arctic_a0169,48df44e6a6e4f3af5cebd00df4a60c7f61e43b46ba2d63c3d450b70378e90c10,eb813f9dfb9da38bcfc7cf1671d2b10b7e4adb570b8a28a631c7a11210764c57,2018cbc2b6acaadaec35d7e69067c1790e5e108de2c4105b580c48f6f23a9fbe,6,6,5,1,0,0,1,0.166666666667
YBAA,arctic_a0170,a2518a4f07152b4ff3023c1b9e99cb7a641eeaafb286f2482e76fb512c880576,d72a6dd5f2c6ff8255d27a504b69bc1687cf1d917363ad427e9bef25588c4810,c9a228c5b78decbd1369d77589e97f9f08a40b88f2dd4509b2d8ca0f9ea9729b,11,10,10,0,1,0,1,0.090909090909
YBAA,arctic_a0171,8ed40954fe8302e5db117a62f6cd55146d2a009c16e1cf2a717681b9cd1f50a5,96db80ea7c888a92adb3c9d7c2c8ebe16666c8c16845255b6a8127fd50086ed6,5a8f6cc3c12d087290b781bb75b730da01de8e70a6c8ccaaa6b5e6939f9861b7,11,12,10,1,0,1,2,0.181818181818
YBAA,arctic_a0172,d11fb8c12eb0170e8001b5aacb6bbd944dfd48aadc448e7491b23c0761f7feb3,2dc7749f1f54dccb532bf747aa0037fe8b0a960dd7bcf675dd42cf501ac93574,4587bd8ae74b022719408cfd8ec999013350709adcc1c447bc45a408fcd15d45,8,8,7,1,0,0,1,0.125
YBAA,arctic_a0173,b3d1508b95ad18de5a2ae94ea4ca22b312ee71328e76bb4fb4079f7190c2393e,5c592db2784dd57f90e92e8c99c9112e61f013c0ca1c1af7bc42ccb9f82bd309,0e2b0ddaf59938b52edb5bac5e586c9703d83fcd33a42ab00cf32973ad3fc2d9,7,7,7,0,0,0,0,0.0
YBAA,arctic_a0174,8247d078d7edfe618de2b8c086cad7ad24aceac2325fe678b9d3dcd5cd3ae739,9e88a83e9d0a8d5060e19afe7d562c7756e2de7aaf9e31bb928325e069c44efd,7f35b8aa3812e53febc1147005c539a988918f3af3f4d1bbc37710bf5d33c2e8,6,6,5,1,0,0,1,0.166666666667
YBAA,arctic_a0175,9a032181c89152b946e68c18c321467fb613aa51bb73a4f28226b8763f462d45,33fd902400308d4403db6b37f6e4d8e1e061c93d82c7b56999313822516949ac,7b81974654b16468539c543bb44d28c87a4e3712c99382623b27725715bcb8a5,9,9,9,0,0,0,0,0.0
YBAA,arctic_a0176,fe7d29ec990b85039390487b0ae771831cfe18b9f7dc2974ed6adee61f5c7c92,fbd34e98267c3c2365f8d7cfbe4b2265942a472a24e1f0d79275fbe1e2205d5f,ddc5987d823ba0aa8c3f76b6a06841e9985a620cdd90ea5ce7c62d4e497ae74a,13,13,12,1,0,0,1,0.076923076923
YBAA,arctic_a0177,ac4b2a6ef2cf5f411aa870c6cec002d18a16e17a60bfbdeddf721f78802a3939,71fbe7129b222e2e5fceece6481db97407a3ea5990bc2effdd2c155a34ff3b11,af6e6a43a1889c8da85ff0a8b3a436bbcff02591d2a649faba55a7897e25a8c3,7,7,7,0,0,0,0,0.0
YBAA,arctic_a0178,7da24c5d2180606aaa0d211259aaeb32f3e4dc995f96d8c9081e236728b8c90e,bf205f79e72a532ee1559137b58f7be2111bb65683a084a2b73c8138e0029b50,e7dc7deb6db1a5f32bf41585115a6f8a812529fb2fda1925d5c39d7cca59ba0f,10,10,10,0,0,0,0,0.0
YBAA,arctic_a0179,bdf5981e49483fd5336d2753d89db9d7b4ea643199e14652adfb77b54106ab7a,4dd1ee2cb708cf87b2726b070b1ea36cadacbad1fc64e1080e5ce10e83293bf9,7fc69c464f0162c8b5f5a76ccbc55063a540f896976abb7e3f6396add4d82a93,9,9,8,1,0,0,1,0.111111111111
YBAA,arctic_a0180,40e7ade8a1ba54c9ba1b1cd9b8df3395c0995304c8c962d6ce2bb93730117c30,8cddf21f8086d367d3074a0850b4f1d80d7c38d0d25881a783a07f6431cecd83,1847625200ef808178d8d957ccb9188819692b9bd85515be5db1e6f4c17ba837,11,11,11,0,0,0,0,0.0
YBAA,arctic_a0181,9d8f948a1c666219a00394d7c4d8be9d2c8089289f589f75a41cd245930d8223,676abe9357d5f963604ca7800c5beaa8ba871e5294af370f8932555bdbdc4f61,1cc362db9f2eb63f68d20060fa0541bb402235a07897371c85cacc6b18e54463,8,8,7,1,0,0,1,0.125
YBAA,arctic_a0182,7046b15d799905a5f3b6442884539f5a6313e0234776195b93e0064f363a1003,da72f6690061c483dd05cecf9083c84c3bb797e83fab530285b6df8758f9669f,4583e5d5e89604388e19b3297e13e4dc9f64cb17fdef97d5437e1f4a5333c02d,8,7,4,3,1,0,4,0.5
YBAA,arctic_a0183,e94160007335aa0b75734cd88a142bb04050ed084ab3e7fd55c5f0dda7010e7c,8be197433af357316e073e06d05e3ccbbd1cc3c515f38baa029a17d1e460f766,36a7aba847afee62d0258cabcea9525bc0748d7d6c0e7113241d6d539f45c6fc,6,6,6,0,0,0,0,0.0
YBAA,arctic_a0184,367df0b4709a6e33e65c2542bd0a8c19563c821f2b66e1d637e20cc1aed7f9dc,f8ef946ae1b562c48add994b4303bbc030d535c97b6d87724896bc334e08e326,2769701934f4fe65b6b4603b27c1bd0d3ea976a790d2fea10b8652814abc1996,11,11,11,0,0,0,0,0.0
YBAA,arctic_a0185,74a8a3fbd1944e3799add80af92b8d9dade370dcf3e0c2956482e378ac0e727f,34576d18acd5e6e07e809af3bf9259f70a851fbbb7f8b227ec35146be1a0ff94,1b45e3a9264c6d190ca1224950daabf866fd7ad83f4dc38570416681ba7b995b,9,9,8,1,0,0,1,0.111111111111
YBAA,arctic_a0186,7e3170ffcfdfe2c171c5da2cd98c48f9b9e2c46712001610f956981e2d92cbaf,22297c9ffa515fa5ffcc76dc93ded3db1ea08b4e5a3818dfbee03376c7740afb,27e9773fdae10fb95a29e5dee33d3780d7d6cceb91cb71612a0c6438850b8e1b,13,13,12,1,0,0,1,0.076923076923
YBAA,arctic_a0187,4c20d2ce5726c182bbc5ef56a7b969e44d14bc8dbed7b02e3929bf0923655839,ff4ede7cdc1a65c2df1ee1b76970ebec2b075a5f88d489f5c83757d0c3356c57,1387abb9105b03ebd2fdddabd1b3a3883292f9fa93771bfd023729d2092a1d3e,9,9,9,0,0,0,0,0.0
YBAA,arctic_a0188,6f65c1462dd797a5d6dcbd2123b25d8830d81db328a7829a0c273c04d9854db4,ff1a1e55998bd80f017511203a7a274ee2b12809251e621de00d04bd3138974d,5b4428f9102c314b18779cf049311f56e2299710926a3b13ec3988585901c0c7,8,9,6,2,0,1,3,0.375
YBAA,arctic_a0189,27ea54c811f1e499523d88938df3fba1055cce672842aa665073661574ee54ef,ded81031aa3f42de389b6d57056f3afcfadeda0b14087da5b13ef9bcff65247d,35b82469055a804e508202fcf011e387f3ab444186b8b6264f4a37aa8712519f,9,9,9,0,0,0,0,0.0
YBAA,arctic_a0190,84d3fb7cf9db0a6020e10898702f41baab309c48012d17b1b750e770629c8a3e,4ec74fd01824c57a5ba7fc8ff68d131183a5a1eb73109fb43413680802170acf,91bb325d5da2ce7e0f99988644d06a19b04ba706c230cd54f5a786397b9ab5bb,9,9,9,0,0,0,0,0.0
YBAA,arctic_a0191,8f91d9bded3d1fd303aa7b6a1d7e6a3ec1e491658fe43316f3e286bff88dbaaa,08ce3f74e2ddafb6d005168cc9eef5e681c6606deb78b637f24e2d46bbf707ed,fbc4434bb1304d996cd920ca755ccb85a5dba9c06f85aebec38e38127cd99aec,11,11,11,0,0,0,0,0.0
YBAA,arctic_a0192,3dbecc8999d1bca385d9d3d2c22545652b0f22108277a19437da4ee3dc1d0533,1d8fccb645a6ce08d22c3804c2e301e8cebda2c888e26d32156c0116e000e33b,da63f0f51e9842db56c35806743ed2b3149770f4af3e23e41983869da7fc601b,5,5,4,1,0,0,1,0.2
YBAA,arctic_a0193,6a6b5fe44e8c62d77ef2ddcfffb7cdb744404d283f5cb995daa8c29f933400e9,b93be2523ea1640a5478bf1f5e68c3ce5635afcdaa65b399035b7339ea63d33c,8443c1e783ef8dbfef14b7c898e4aa628ca8157797968e9f6f18f8b1b037f034,5,5,5,0,0,0,0,0.0
YBAA,arctic_a0194,042709a8c9df807d4b3e30224eee330a96e826979340f4cb94c5a27eeba6ebcb,563a8a08de91e86c247c6e12bbde048813c80cd3d313642fa82df3fe3869fb16,75a9ca28cffcc013329cac5e83ce9d31e6eba40791fd361c8dedaaf67e7e167c,6,6,6,0,0,0,0,0.0
YBAA,arctic_a0195,527c762da05a930c016e90ab077b1f55bc4cbec62a9bd627ddcd3f3a548cefd6,6037d63df63c05f316a90d7319b35c6f91fdc427eaa1fa00691fca41bb19502e,eaca2b3d561e39f31493df0c48f581d1eae79939bf02b81156e2b1a8ec211120,5,5,5,0,0,0,0,0.0
YBAA,arctic_a0196,645f453a72245d9a2898b9746e69c72007083dfcb16b5024aca7492c2186d0c7,0ef6e8d46da5d728e46c1d1123f7489a52435149dad6e49f392e9c3007b901d5,9327506ff62894d7c3c50145451bfd2010a8611aaa33161dd88dd4a83acb6366,9,9,9,0,0,0,0,0.0
YBAA,arctic_a0197,8ad006c553512af560c76d9442c64699c6f369f49cb9ce623c3b8631fdc4363d,9f9869f90b6497b3b59d5214e09f156b05ee75c7e21dc15d3efd496341921acf,24947da636208c6a7b7dd8f5ce911725903c09a57b921261be8c97a87ff57c55,10,10,10,0,0,0,0,0.0
YBAA,arctic_a0198,b3664dddf75e67e0aed51b788c0730c7b5ad8c14e015943a63d5a59583f98c6c,b249462289ab17b541ff3b08d596be57769a7e14d2e901a93d313d36a58874d8,52a659ced61255fdcce323bacf003be956f5ecc810d43ad2ceebdfee8f0a6031,7,7,7,0,0,0,0,0.0
YBAA,arctic_a0199,e81c797e04ac1e8bb77414af27760aca3bc889cb1117b414c83f68eaaca4bf96,99f7b24f4a8fa0b5692f2115580c7a9b3f86f698b26bec916e53f3cf69d451fc,c428b209303f86fadb70d74a5413e4783723dfd5aaa1092d6447a0f8fe69c5df,10,10,10,0,0,0,0,0.0
YBAA,arctic_a0200,fe25df814561bc75a7b42b7e30644e038ae0da21d6a02d35478e755b00abaafb,a4275ba0ad71515aed931feb4f70ea25f8b5e066322a7ff906fd3e3feb45ed3b,a4c457b3faf6c73298311e7cfc5770e6aa3910e227bee1fc924b12146a01b535,10,10,9,1,0,0,1,0.1
YBAA,arctic_a0201,403bcffa50aec45e313c582abad5a25fdf6ec14411d4aaa6bef457e38e91670c,ddc8cd85f3c4f28b385eccead831493c5864cd9981e68306c957c192440c3b6e,f72e60631a5346ad1077e75f00690217a0c1e660bf524d0863a41fe45aebc197,7,7,7,0,0,0,0,0.0
YBAA,arctic_a0202,d72458f7e46bb8a42f663398c0c271c43071f239cea13ba02b60b82382294896,415bc5d1ee5d7e9a462bbf6153d9ffc45dabfc92656fdba6d00c66a9b817e7f8,ff645a11be14914bef9c15b94d05c322b16b189535969fd2d4063abd41dc435d,12,12,11,1,0,0,1,0.083333333333
YBAA,arctic_a0203,619ad9b34ee53a0e0594c38422d8e1651707277274e7ac661498bab81a31f6b8,16bfe47169e081f4cd5a11e01e1f8198eaf846dd0dc122bdda8d96cd7e926228,dbcd6450022f1090bf4dedcf5beae396323a89d8a6df1dc17020f8a2d0b54c1f,8,8,8,0,0,0,0,0.0
YBAA,arctic_a0204,49cd2bc0f48a9c399f646a69749426fcd052974a855aae56eb04d0d0ba27ab10,b2e37c25bf26898e6c2b9fd8d856c7b47d575c874723060887cfc6f0ef828cad,a027024f7b31521837e48ece73f518b8e18ca43b281f766390207337d875178e,9,10,7,2,0,1,3,0.333333333333
YBAA,arctic_a0205,f3394cc3aa90a4a01986df31e255824291fffc3f0589732f5e3872ee05c05de3,1fab9bf04be218f2cde1e6ddb97cfc2f87f4c417c8ff876cc953454a18f03607,a92f918544a817ecc825c0d707be648ae4d7be7a8814e00510f60f2d412e74b0,6,6,5,1,0,0,1,0.166666666667
YBAA,arctic_a0206,ebc2013dd1e05d76011e8b16c5aad105f5d14470e0c92c3e1232db7713b3e582,d12b537b5dd4aaad05976aaf6a3173752df607db4af423984494f65cad381199,9065808ae3ad459ccc968ef8299a91223b58d03c1c9de079669eaff7b1a1023c,9,8,6,2,1,0,3,0.333333333333
YBAA,arctic_a0207,2feddbcd96a05bbfd8809fb626d60b825784fb5db3a6dee67472b8a38fa975a1,c4e0b292b25940140dcf7fc03171fc1d63f59e514551f6598c22b2f2e27c98da,4ed4a7c904f382eabdb13824c06f8748d21f985c4d8faf9c35a3109a133053cd,4,4,4,0,0,0,0,0.0
YBAA,arctic_a0208,538f3f9bd793bf81e51b44fc891ccc89b151bc805d18637a7680c9972d7c11f8,75cd24804e1788ce1edf03681971b5f05818e69aeddbce3c6611e780ab76635d,a1abccc3a3c0ae5112c6404caa1a049c1ed5759ffe8bc1bc55b1e7afcd44de71,12,12,12,0,0,0,0,0.0
YBAA,arctic_a0209,341f928efc60b5d32371f28e6742b13907e86b400406d33a8e46b81dac0a689b,8f3e77c6547bf46e3abe97d9790ce25a5327d3095e89c2c8ba7b6f1a924b0502,a5177ba5499b62b12f50b5bfacf2c17b819c8130fc6321d654ffb079832d0855,9,9,8,1,0,0,1,0.111111111111
YBAA,arctic_a0210,f18c0401d05c59b3cd7181fbacf2cdf793fab522d7ea248a9457447eaa7100d7,a57b34e1cb1563de6029563f69610121265a39bb0a73e10786ef6a2a022d9f38,16b201454d48d7e265c9fc90da53c62f86b4ddf280c9fcd7028a78fd4f81a61e,8,8,8,0,0,0,0,0.0
YBAA,arctic_a0211,237326ceae21f06bfc18c4745a5d6991bd861978f79e4db487c0cb3650496e39,0818dac73905458322ac2fff2165779c91d4f5b34a018f7e6d8a2d465d86f751,1fe1ec3f156e86bd6bcab318584216839c56d53c45207caef5161e61002df9bc,12,12,10,2,0,0,2,0.166666666667
YBAA,arctic_a0212,3455d6071a5044804cbc27f23e92b2cfe59e4645fc5ee3395b969dd95e6ea349,5fa202b5f4e41a4f60bf30404e9385f3aaf8ba99b52cccb89445a7b33c670ec9,805ec924332b1dbb44722f9423c37cb683f8d2624eacf3c9f1063dd4395056b9,11,11,11,0,0,0,0,0.0
YBAA,arctic_a0213,3abfdf87fb3f72040375a90ad03589331f7843a2b02d0921ff003906810220a8,d7f2aa8309c1a9b8b1f3540d1f1e1deaca2f30fd23b7ca36524d4883b1a606ee,0b8642e67dd74786ce9ad3d652cda197b75c7b0d3e395d6a7049c8034ba81147,13,13,12,1,0,0,1,0.076923076923
YBAA,arctic_a0214,f66703d4dbab029d9d9b5b130f00148ad55094c631ca84d6af0a4415f4c52bee,7e8a7c26590427bef04100234ad3b6ee55db4bf1c6f49e9f0e7627a000d4d1a8,7ce88ffbf4f94cb6d296259d2e4a84ca228aac26aeed510e961487d563ae6d0c,10,10,9,1,0,0,1,0.1
YBAA,arctic_a0215,e4b9929602fea764fdacc538c08eacc3301780fff1fb1896ac310eb3c916bf52,384adc646b5f7e48f5249d24152f48daa13ca0338e6453670c57ce017239fbef,042aa10916d6f564b3af22406024b2f0ab9d7ae56fdde401b31dce562f0b0727,5,5,5,0,0,0,0,0.0
YBAA,arctic_a0216,e7f74e9ed3d969ad3f03b199d2343fc66ca5d551e536792d5e585abc603c9ffb,337cf02c9009e5ef5e017c8dd49e67bf8ac4f23e16f1f6132b8058dcfaa9b274,2f5211ab86dfc28a171fcaf5a4614c76d222a195ccd52560dc72fe9caec99b55,11,11,11,0,0,0,0,0.0
YBAA,arctic_a0217,8b584d92759084f346fcab772672d9a21f7d124b657525f3a1d7794339ef953b,50bef8a6615d645a08847992595dbc240352ebeffa60ffb4140f71336c9dddfc,6f91dd090831c155b4fd790265274531751323a3bc7cfcd1a38a26382a7e6d1b,12,12,12,0,0,0,0,0.0
YBAA,arctic_a0218,bb2c11746b0d41d26566abee5ce7f9c8f6c201491b9429cc960f7d177d2ee838,b7d060e2adbd299de5f030c4b35666d875a6e15dfa7814b11384ba2a7a4f19f4,44eefb015a7c4759c95c8e41ee4059f72678bcdc15bc30a2ae0266ed3cf2e461,8,8,8,0,0,0,0,0.0
YBAA,arctic_a0219,95f6d77016a0359e1eda44b63366468ac12348d083fc96a7823169f9078fa028,6ec5938a0a15e404fc740b3abd9e70aec42d9b7b21a275228fd903d41b7e5611,74e754b8c6821f017de8491e4f4c691b3a7bf17c8e2789f36c3e56b83a4dcde4,12,13,11,1,0,1,2,0.166666666667
YBAA,arctic_a0220,fb19636b81f93b19b4ac0210a2bb3f26dbd032deb12afe346a4e4d66678dcb36,49c5b94492b4ae0240b8f8994e3f56a52d5d7c411258e1f72e0427860d9669c2,47143fdea4fdec00c1076bbb5d1b3bff5602c576f6fe64bb9634808773db32dc,10,10,10,0,0,0,0,0.0
YBAA,arctic_a0221,edca0859cbe5ddeab6065a86f7c49fe2cb8971414b0e0025cc499ad32d92afdf,fd985f698bbee18eae3267604d5f710b866be317740ecbba84771442f48a310a,5fd43a8fd4ac88f66ab299ba34616ee176be475e0b9b87b70f57b288858bc705,10,10,10,0,0,0,0,0.0
YBAA,arctic_a0222,8554d4ec8adc6623a5bb611c4f46ea2e476781a9c2eab19147b8ee3617083937,321c8b9f72cc141a2ce9017915b71bd2f89a37fdeb512fd556ad8817998d0f95,a08ed512523c11e3954d542aebb5544804319c9f3100985792eebab1f3d91208,9,9,9,0,0,0,0,0.0
YBAA,arctic_a0223,9038b8c71aea63c523904df3281ef8a4839139eeb37666cddcdd8952858ec477,f766a6b1f277ddc4d0b9d9a95a693f3a33d84f8e9087bb9016ce562ce85ed1ec,5bb4c04ab07935e8f830984c4f654da062250a2ddcea8934efd4641c4496156b,8,8,8,0,0,0,0,0.0
YBAA,arctic_a0224,5be61c7f1192140bcff8b2ff829734ca85316b7edc726cc41ca5a48e500abe1e,892a68e81762e72aff58142148be53715c59fd08d6323769e0630afc19b1f110,a3b684c874535dc2c44ef5c30711844fba3b68368c16c9f54438535a15423303,9,9,9,0,0,0,0,0.0
YBAA,arctic_a0225,374dad90a9a7ed3aa3044b31ec0a7898c32f618c50fe9a84d16eb187e933e419,1c468aa3e174217a64dd14869549696d1966e46b769f17b63bcce40cac8204b8,0a0f4d61d89a6e7eb49897609f7e43e00e726ddd4fe869c5f4909a27f4ae6ed3,13,13,13,0,0,0,0,0.0
YBAA,arctic_a0226,43a63bd3ce88ac49ff880b6816eb070f16bee226c8de7c4afe896d03be57710f,12acd5a32268928024a5556960eab94759f929fc6681ad244f94e09d701a598c,ab79622957c134849bbe3d4d914b83122104e37125ca61267cc7def2ff39aebf,8,5,4,1,3,0,4,0.5
YBAA,arctic_a0227,0756998f3865ddf840694d4bb4f13ce0cd43b07f2957ef8088cdeb1e06c9b8b6,1beb20048869baf2c0935da83f85a255fc5fb8f95097867aafcf93d086030209,752e68791669d3f4dd2fde694fbadc3dd07f61c6cc77a5f0687ceabf304788fd,10,10,9,1,0,0,1,0.1
YBAA,arctic_a0228,3554b5f02fa5a6b71c11670b137b6e885c88678f863c0078718557dd6de09058,ceb2ff92dd83e87a9ced78b3e8a69b25048fdc50a5f6b9de6f5be30332ae8595,370e57d2bc230ded010486679a5c3dbca7a162c63474247ad5e0cdad93552c5b,6,6,4,2,0,0,2,0.333333333333
YBAA,arctic_a0229,20ed8df1e69041b912eb0c84801e6b2e0e2689eae3715160474b575cdfc1ace3,2cded95498bf71da7404baf5e57bdb96cd96f99c8711806192272ce719ad1a33,d03e1e3b7675d8979e72b7b7ed2f5744b903e1659d8e25756994fb95627272d6,8,8,8,0,0,0,0,0.0
YBAA,arctic_a0230,2f7fbb59bd535ef40029714d02f0c4bc1810c55a103b494a5945f2b615022be9,4c428899056b90fe8778d67073e06c6c3a8b43169df52aed64f4eabeff5b145d,0d67eb12e8cace049972b7f7a72395a023d02b9b4986a33242bed5d06f1f93f6,8,8,8,0,0,0,0,0.0
YBAA,arctic_a0231,a96de8b46215af6d70b93706d7c16ba9fb172549211bc0cd2638bc38d11d271b,fe3316b3aab3206dc21e15eb0961b4eeab54b3d369ffc5aafaed37b0b8c19ead,e2e935bd6d206a5ab832fc3a389268b68df5d16c2504342608f1c6d698543114,7,7,7,0,0,0,0,0.0
YBAA,arctic_a0232,062598fb9ef972988c15f889e10a9bbb0a4d2e78250892078caed1f417c0524d,4a6abd94e467f1db70dc330deea72be8b2f4b7159f671110a0ddb2b12fadd638,c0a1470236e2da1395c3db20adf43381953e151268d02945fbbfc6013f08af10,6,6,6,0,0,0,0,0.0
YBAA,arctic_a0233,c5231522cbd91dd3baa6acd7757cfe71cf0222f019372f00a2196e87425707be,81a2c4683286340002b6e8291ad7178093a068be803cb693a5b53d15878fb905,0b8f5c52ee65e7b2b452dcbd87da7d8bedcca2b5a16ea169652d8c19ac41cf51,11,11,11,0,0,0,0,0.0
YBAA,arctic_a0234,4c15dfc6b83bf7ad2057252648af5468dde989cfbda415e1e3cdb3a550615bcc,f3c4babcca5541353487fb32f3523add853ce9c8312bd73e7c1adc76f1f2aefc,4c8284f317135e8368ae9bcba62953ed60e88c8b0d402567e85a088cba2c9fc2,11,12,9,2,0,1,3,0.272727272727
YBAA,arctic_a0235,55d47c3cd8ed9463ab5c93ea1578f37f4561ee9221c17709a4d5f39a6ebe9380,a3413ecb3c1adb6cc821e3ca4f730b9b3549bc67dc069bca0b971e873db83a36,7732d558a722c22f448f74ebf97feb3d1064ffa321473cc4c741f132c56cdc45,5,5,5,0,0,0,0,0.0
YBAA,arctic_a0236,71b2a2a05eba1d131e26d96f9d54ad8ba8c765cd92e274bcdb3c61edcf6a4d7e,2dd88b2e834ec5175a3cf3b7f55c6269816b9311b42bdf37ce404bbbbdc1a4b1,affa91c7d71c5c2b98321e37d81af2fd3d7545986da62243a2588f65a28966cc,7,7,7,0,0,0,0,0.0
YBAA,arctic_a0237,4b93cb4fd85cd93fa7fa6b923af8cdc7543efbba0389953bd81a04f2d36655f0,eac3f4abaa4e3f84f23f82ba587a6c0710d9315af59101a17b2757323024d381,c4059dd933790a8973b8f4f562831dfac2c5f47f4d6a41d6ffeb2718caaf3e31,8,8,7,1,0,0,1,0.125
YBAA,arctic_a0238,6da3bf5477e05f7ffcda4699d77c353dc6d67da2b830512da33116de4e9dcc57,292d29440d5d5213469c93b38aba1a2172ef107bc3474cc40fd3a6faca2a1387,017fc83c91a8e38e85e5ab6b1d00ebef81132fc33f6c5367538d71c5ffb26001,12,12,11,1,0,0,1,0.083333333333
YBAA,arctic_a0239,36f55802d221eca51cd8cfc79995b16cbab66a791b48024357f27a05ede46eea,4c2448165994d7cad74084949c397f20c69bc0501d004b18d2dbbfb54f17c7fa,bbdddb34e3c870684b1f8a8b110380c9671adde5f593bd54aa37e248b85275b8,12,13,10,2,0,1,3,0.25
YBAA,arctic_a0240,bf45cad420e988a859348a4d3aa3dd61f65ec902be52cd2dd6f5e89995a2ed36,1c6a4cf0bac186fc4fc7bf4da09168aef9a533495592907f94a20ec50efa5631,78071553390026b542feba9599d01efb0f4fef20f120d8d8e2066cbd23c56da5,5,5,5,0,0,0,0,0.0
YBAA,arctic_a0241,cad3d6c084060a479bc415009b17ba47ab73db87b7ef6faa4a1cf70d43a49a18,05bfca95d69296d91f14d8884277b41f4aff86b975f87f88f173a91600950226,bce105a62ba5c78fb9411d8c62a434b9a05366e6b5947c4f2ef49eed08024e56,8,8,8,0,0,0,0,0.0
